1.jpegresized.png,83.796814,113.016136,81.14546,114.004616,79.94226,117.01349,82.192764,118.3877,80.64958,124.85419,101.30821,113.24458,93.91967,145.76454,104.83884,88.08405,92.241714,166.09215,99.95912,65.29929,90.84646,181.77779,147.37122,141.41829,133.51991,149.46233,166.14784,164.60553,97.51083,167.82971,188.44115,190.78941,78.03259,192.99687
10.jpegresized.png,76.76676,110.94449,74.03505,110.439445,72.47457,114.4287,75.51082,113.25659,73.20346,121.42628,96.32277,109.095825,89.560326,143.31462,98.57021,84.07228,89.48207,164.74521,96.73437,62.013947,84.33363,185.90627,146.30806,135.49594,134.5629,147.56815,170.27847,161.9532,124.70676,162.61693,195.8785,183.78421,124.41899,180.14566
11.jpegresized.png,107.78936,144.06058,105.83017,145.19836,105.129395,146.7671,106.61134,149.9299,106.030716,153.47923,120.47056,147.50522,116.246185,172.49995,125.93738,125.88507,116.00418,190.91139,124.02866,105.59293,117.67482,206.2273,160.82663,166.22823,150.76698,173.30766,175.58679,192.04509,131.4757,195.61629,195.53409,215.28754,125.02011,219.96806
12.jpegresized.png,214.19191,145.90472,216.78935,143.96367,216.8182,144.10445,215.64359,141.51195,215.80379,141.66699,203.45718,136.79558,206.02925,140.49237,223.70377,146.98083,224.01741,150.30202,237.13501,150.68976,240.88657,152.13426,157.92438,134.88516,161.66266,140.1036,126.399734,141.14189,166.64487,172.52518,99.20684,144.3828,167.91939,202.41647
13.jpegresized.png,96.04193,112.17986,93.51465,112.936584,94.460815,108.812515,94.57061,115.06844,96.06671,107.46315,103.75372,127.75781,109.744774,103.02138,102.62016,143.82632,111.03618,86.17034,99.54469,157.27213,114.69472,69.27475,139.2349,126.580154,146.6243,116.74329,122.49479,142.16046,159.91174,141.43869,114.226,158.66711,172.53488,163.27148
14.jpegresized.png,149.04439,126.28874,145.71274,127.00899,145.33447,129.36642,145.22551,130.11832,145.2111,135.42934,157.46767,124.01107,154.15764,151.6474,159.54366,98.258995,154.12993,173.0676,157.72516,75.09305,155.1348,191.83578,198.7513,145.75345,186.94621,151.94797,209.5593,178.50237,164.3043,179.00127,222.93304,208.2315,141.30518,207.91734
15.jpegresized.png,105.52164,116.10001,101.98733,114.52282,101.44315,116.01434,99.12664,116.985466,98.22692,119.98743,111.96111,124.116035,100.26763,142.44705,116.915634,98.62077,98.53284,166.96085,124.30299,78.48183,98.78411,188.87,140.08008,165.62784,126.023415,168.8414,167.6925,198.2423,95.298096,166.205,196.68709,196.38617,92.74696,187.21556
16.jpegresized.png,117.882996,128.43773,114.70376,128.13155,113.72014,132.28165,113.06397,131.22499,111.77569,139.62607,127.82955,129.70108,120.64439,160.30464,124.69244,107.551094,120.45496,179.92166,125.977486,86.340996,125.87342,200.09962,168.98375,158.13646,155.43814,166.68163,181.55885,182.62169,137.43346,192.87317,194.74934,214.804,118.25065,221.2472
17.jpegresized.png,101.5737,131.51042,99.16707,132.28802,99.09873,128.8153,101.34408,133.77736,101.12,127.43134,112.770905,145.00258,117.156555,121.073906,109.97193,163.5787,119.104065,101.11471,106.88571,178.71556,121.943596,83.042076,150.62183,141.23984,157.31615,131.96213,134.13127,157.37392,172.48953,157.19379,123.97865,175.35555,186.35866,178.33621
18.jpegresized.png,63.701912,113.25752,58.749107,110.38372,60.803864,118.535706,60.676476,106.38219,64.742615,121.52713,81.30929,90.26943,86.26192,122.3331,86.56074,54.85105,87.44913,154.43684,88.86899,25.161293,81.96291,185.92636,145.90022,94.27227,140.53326,103.88738,145.28645,141.73651,132.72226,146.35135,143.79874,183.54877,128.8693,184.6453
19.jpegresized.png,87.60077,104.29929,83.55799,104.84084,83.3447,109.206924,83.09245,108.64105,83.6128,117.36266,101.993484,103.56902,96.17226,137.30594,104.10672,78.37705,92.71689,161.53134,96.58284,53.169712,92.08595,180.64685,152.14882,129.71317,136.71402,139.45247,170.3684,162.03027,101.791016,166.07826,191.22679,193.52452,86.82049,195.97853
2.jpegresized.png,76.44468,119.64154,73.74252,120.68723,72.78911,123.43745,76.063225,124.29607,75.02633,130.89635,99.68078,114.729965,96.4549,154.58507,96.9539,86.16451,102.5651,177.51605,89.51691,62.403286,102.1768,200.12244,156.16255,140.64511,141.36682,153.65364,173.96475,162.48761,108.555244,185.33636,193.41183,191.79887,78.803734,215.4011
20.jpegresized.png,28.970356,148.51001,28.545067,145.89104,26.451427,150.93294,31.460258,145.14554,28.094612,154.80571,48.07766,138.20609,40.446136,169.6577,48.58658,116.72769,37.224377,187.31192,47.467606,99.0919,36.192253,205.54318,85.27802,162.04808,72.83369,169.95872,98.5665,187.63725,57.30664,191.61821,114.88723,213.6097,46.57162,212.50777
21.jpegresized.png,101.73689,141.08441,97.972755,144.28093,101.48856,139.87172,98.40495,148.11052,104.95622,139.85309,112.59928,162.96973,120.91452,132.72397,121.066475,188.14554,118.560234,110.53665,127.90507,210.97069,113.81021,84.81569,164.90451,157.19714,163.80452,152.24362,183.37587,188.55046,146.46724,177.83208,204.21571,217.7573,130.26947,208.1722
22.jpegresized.png,97.996155,139.6796,95.1342,142.99916,96.99957,137.61914,95.49858,149.47285,98.95848,139.52753,109.088646,169.8543,112.75211,136.55064,117.614006,195.74362,114.99268,109.1158,118.81762,214.08179,118.45543,80.8103,156.018,159.36142,157.87566,150.51012,160.17426,186.07346,146.79465,182.61018,172.21689,214.25203,136.76628,216.9343
24.jpegresized.png,60.541317,132.6347,57.37757,134.74966,56.347282,129.68613,59.43373,135.81572,57.914238,126.57696,80.472664,148.07785,79.26181,106.95207,85.35366,181.40425,89.39619,65.81496,84.936165,211.66766,89.306206,35.4941,150.52945,125.957794,143.8342,112.98506,176.39229,174.98628,112.09354,157.96654,195.02295,220.91287,102.62604,207.30052
25.jpegresized.png,87.2781,146.16933,85.258606,143.0543,84.74235,144.95099,87.818886,141.07787,86.66158,144.7142,103.74317,144.6519,105.206825,153.3581,97.67645,158.48936,104.63001,180.27937,92.63263,174.07689,101.065155,203.27547,153.74844,161.41316,144.91296,167.15753,185.80101,187.31096,116.839554,183.94568,215.4414,196.39922,109.44163,213.54758
26.jpegresized.png,73.943016,100.81073,71.70645,100.255005,69.17228,104.675865,72.76632,104.67992,68.4524,113.769035,96.34284,105.31553,80.841156,142.99554,99.23619,72.293175,71.31649,173.01457,97.78523,37.872658,66.92561,203.89633,146.34492,147.51514,127.54274,159.14133,181.46405,180.92732,89.7552,179.54715,215.92752,208.9271,80.67291,217.51602
27.jpegresized.png,91.44387,101.25892,88.15787,102.58468,86.74689,105.13253,87.21721,108.29532,85.3074,114.06351,105.049,105.258224,96.513885,138.20702,115.42098,80.80668,96.994354,162.37132,116.59561,55.3446,93.040596,183.97253,150.73044,133.77711,135.96771,140.93167,167.4971,158.07016,109.8288,164.97372,187.5709,189.479,90.86662,192.16142
